structural_family_id,member_count,malicious_count,benign_count,source_count
FAMILY_4109,1,1,0,1
FAMILY_4110,1,1,0,1
FAMILY_4111,2,2,0,1
FAMILY_4112,1,1,0,1
FAMILY_4113,3,3,0,1
FAMILY_4114,1,1,0,1
FAMILY_4115,3,3,0,1
FAMILY_4116,2,2,0,1
FAMILY_4117,1,1,0,1
FAMILY_4118,3,3,0,1
FAMILY_4119,2,2,0,1
FAMILY_4120,2,2,0,1
FAMILY_4121,2,2,0,1
FAMILY_4122,2,2,0,1
FAMILY_4123,2,2,0,1
FAMILY_4124,2,2,0,1
FAMILY_4125,5,5,0,1
FAMILY_4126,1,1,0,1
FAMILY_4127,4,4,0,1
FAMILY_4128,2,2,0,1
FAMILY_4129,1,1,0,1
FAMILY_4130,2,2,0,1
FAMILY_4131,3,3,0,1
FAMILY_4132,2,2,0,1
FAMILY_4133,3,3,0,1
FAMILY_4134,2,2,0,1
FAMILY_4135,1,1,0,1
FAMILY_4136,4,4,0,1
FAMILY_4137,3,3,0,1
FAMILY_4138,4,4,0,1
FAMILY_4139,2,2,0,1
FAMILY_4140,3,3,0,1
FAMILY_4141,1,1,0,1
FAMILY_4142,1,1,0,1
FAMILY_4143,1,1,0,1
FAMILY_4144,3,3,0,1
FAMILY_4145,3,3,0,1
FAMILY_4146,2,2,0,1
FAMILY_4147,2,2,0,1
FAMILY_4148,2,2,0,1
FAMILY_4149,1,1,0,1
FAMILY_4150,2,2,0,1
FAMILY_4151,3,3,0,1
FAMILY_4152,1,1,0,1
FAMILY_4153,2,2,0,1
FAMILY_4154,2,2,0,1
FAMILY_4155,4,4,0,1
FAMILY_4156,2,2,0,1
FAMILY_4157,2,2,0,1
FAMILY_4158,2,2,0,1
FAMILY_4159,2,2,0,1
FAMILY_4160,1,1,0,1
FAMILY_4161,4,4,0,1
FAMILY_4162,4,4,0,1
FAMILY_4163,1,1,0,1
FAMILY_4164,1,1,0,1
FAMILY_4165,4,4,0,1
FAMILY_4166,1,1,0,1
FAMILY_4167,2,2,0,1
FAMILY_4168,1,1,0,1
FAMILY_4169,1,1,0,1
FAMILY_4170,1,1,0,1
FAMILY_4171,1,1,0,1
FAMILY_4172,18,18,0,1
FAMILY_4173,5,5,0,1
FAMILY_4174,4,4,0,1
FAMILY_4175,1,1,0,1
FAMILY_4176,2,2,0,1
FAMILY_4177,2,2,0,1
FAMILY_4178,2,2,0,1
FAMILY_4179,2,2,0,1
FAMILY_4180,3,3,0,1
FAMILY_4181,2,2,0,1
FAMILY_4182,1,1,0,1
FAMILY_4183,2,2,0,1
FAMILY_4184,1,1,0,1
FAMILY_4185,1,1,0,1
FAMILY_4186,3,3,0,1
FAMILY_4187,2,2,0,1
FAMILY_4188,1,1,0,1
FAMILY_4189,1,1,0,1
FAMILY_4190,2,2,0,1
FAMILY_4191,2,2,0,1
FAMILY_4192,1,1,0,1
FAMILY_4193,2,2,0,1
FAMILY_4194,2,2,0,1
FAMILY_4195,3,3,0,1
FAMILY_4196,4,4,0,1
FAMILY_4197,3,3,0,1
FAMILY_4198,6,6,0,1
FAMILY_4199,2,2,0,1
FAMILY_4200,1,1,0,1
FAMILY_4201,2,2,0,1
FAMILY_4202,1,1,0,1
FAMILY_4203,2,2,0,1
FAMILY_4204,2,2,0,1
FAMILY_4205,3,3,0,1
FAMILY_4206,2,2,0,1
FAMILY_4207,1,1,0,1
FAMILY_4208,4,4,0,1
FAMILY_4209,3,3,0,1
FAMILY_4210,4,4,0,1
FAMILY_4211,5,5,0,1
FAMILY_4212,2,2,0,1
FAMILY_4213,1,1,0,1
FAMILY_4214,2,2,0,1
FAMILY_4215,1,1,0,1
FAMILY_4216,1,1,0,1
FAMILY_4217,1,1,0,1
FAMILY_4218,5,5,0,1
FAMILY_4219,1,1,0,1
FAMILY_4220,1,1,0,1
FAMILY_4221,1,1,0,1
FAMILY_4222,1,1,0,1
FAMILY_4223,3,3,0,1
FAMILY_4224,3,3,0,1
FAMILY_4225,1,1,0,1
FAMILY_4226,4,4,0,1
FAMILY_4227,2,2,0,1
FAMILY_4228,1,1,0,1
FAMILY_4229,4,4,0,1
FAMILY_4230,1,1,0,1
FAMILY_4231,3,3,0,1
FAMILY_4232,3,3,0,1
FAMILY_4233,2,2,0,1
FAMILY_4234,2,2,0,1
FAMILY_4235,1,1,0,1
FAMILY_4236,4,4,0,1
FAMILY_4237,1,1,0,1
FAMILY_4238,3,3,0,1
FAMILY_4239,2,2,0,1
FAMILY_4240,2,2,0,1
FAMILY_4241,1,1,0,1
FAMILY_4242,1,1,0,1
FAMILY_4243,3,3,0,1
FAMILY_4244,1,1,0,1
FAMILY_4245,4,4,0,1
FAMILY_4246,2,2,0,1
FAMILY_4247,4,4,0,1
FAMILY_4248,2,2,0,1
FAMILY_4249,3,3,0,1
FAMILY_4250,1,1,0,1
FAMILY_4251,1,1,0,1
FAMILY_4252,3,3,0,1
FAMILY_4253,2,2,0,1
FAMILY_4254,1,1,0,1
FAMILY_4255,3,3,0,1
FAMILY_4256,3,3,0,1
FAMILY_4257,1,1,0,1
FAMILY_4258,2,2,0,1
FAMILY_4259,2,2,0,1
FAMILY_4260,2,2,0,1
FAMILY_4261,1,1,0,1
FAMILY_4262,1,1,0,1
FAMILY_4263,1,1,0,1
FAMILY_4264,2,2,0,1
FAMILY_4265,1,1,0,1
FAMILY_4266,1,1,0,1
FAMILY_4267,4,4,0,1
FAMILY_4268,1,1,0,1
FAMILY_4269,1,1,0,1
FAMILY_4270,4,4,0,1
FAMILY_4271,3,3,0,1
FAMILY_4272,1,1,0,1
FAMILY_4273,3,3,0,1
FAMILY_4274,2,2,0,1
FAMILY_4275,2,2,0,1
FAMILY_4276,2,2,0,1
FAMILY_4277,2,2,0,1
FAMILY_4278,2,2,0,1
FAMILY_4279,1,1,0,1
FAMILY_4280,1,1,0,1
FAMILY_4281,1,1,0,1
FAMILY_4282,4,4,0,1
FAMILY_4283,2,2,0,1
FAMILY_4284,2,2,0,1
FAMILY_4285,2,2,0,1
FAMILY_4286,2,2,0,1
FAMILY_4287,2,2,0,1
FAMILY_4288,1,1,0,1
FAMILY_4289,2,2,0,1
FAMILY_4290,2,2,0,1
FAMILY_4291,5,5,0,1
FAMILY_4292,2,2,0,1
FAMILY_4293,1,1,0,1
FAMILY_4294,2,2,0,1
FAMILY_4295,1,1,0,1
FAMILY_4296,2,2,0,1
FAMILY_4297,1,1,0,1
FAMILY_4298,1,1,0,1
FAMILY_4299,2,2,0,1
FAMILY_4300,2,2,0,1
FAMILY_4301,3,3,0,1
FAMILY_4302,3,3,0,1
FAMILY_4303,2,2,0,1
FAMILY_4304,1,1,0,1
FAMILY_4305,2,2,0,1
FAMILY_4306,1,1,0,1
FAMILY_4307,3,3,0,1
FAMILY_4308,3,3,0,1
FAMILY_4309,3,3,0,1
FAMILY_4310,2,2,0,1
FAMILY_4311,4,4,0,1
FAMILY_4312,2,2,0,1
FAMILY_4313,2,2,0,1
FAMILY_4314,1,1,0,1
FAMILY_4315,7,7,0,1
FAMILY_4316,2,2,0,1
FAMILY_4317,3,3,0,1
FAMILY_4318,4,4,0,1
FAMILY_4319,4,4,0,1
FAMILY_4320,4,4,0,1
FAMILY_4321,1,1,0,1
FAMILY_4322,1,1,0,1
FAMILY_4323,4,4,0,1
FAMILY_4324,3,3,0,1
FAMILY_4325,2,2,0,1
FAMILY_4326,1,1,0,1
FAMILY_4327,2,2,0,1
FAMILY_4328,1,1,0,1
FAMILY_4329,2,2,0,1
FAMILY_4330,1,1,0,1
FAMILY_4331,3,3,0,1
FAMILY_4332,2,2,0,1
FAMILY_4333,1,1,0,1
FAMILY_4334,2,2,0,1
FAMILY_4335,1,1,0,1
FAMILY_4336,1,1,0,1
FAMILY_4337,2,2,0,1
FAMILY_4338,2,2,0,1
FAMILY_4339,1,1,0,1
FAMILY_4340,1,1,0,1
FAMILY_4341,4,4,0,1
FAMILY_4342,3,3,0,1
FAMILY_4343,3,3,0,1
FAMILY_4344,3,3,0,1
FAMILY_4345,3,3,0,1
FAMILY_4346,1,1,0,1
FAMILY_4347,3,3,0,1
FAMILY_4348,1,1,0,1
FAMILY_4349,1,1,0,1
FAMILY_4350,1,1,0,1
FAMILY_4351,4,4,0,1
FAMILY_4352,3,3,0,1
FAMILY_4353,1,1,0,1
FAMILY_4354,4,4,0,1
FAMILY_4355,4,4,0,1
FAMILY_4356,2,2,0,1
FAMILY_4357,2,2,0,1
FAMILY_4358,7,7,0,1
FAMILY_4359,3,3,0,1
FAMILY_4360,4,4,0,1
FAMILY_4361,2,2,0,1
FAMILY_4362,1,1,0,1
FAMILY_4363,3,3,0,1
FAMILY_4364,2,2,0,1
FAMILY_4365,1,1,0,1
FAMILY_4366,2,2,0,1
FAMILY_4367,1,1,0,1
FAMILY_4368,5,5,0,1
FAMILY_4369,3,3,0,1
FAMILY_4370,2,2,0,1
FAMILY_4371,3,3,0,1
FAMILY_4372,1,1,0,1
FAMILY_4373,1,1,0,1
FAMILY_4374,1,1,0,1
FAMILY_4375,4,4,0,1
FAMILY_4376,4,4,0,1
FAMILY_4377,2,2,0,1
FAMILY_4378,1,1,0,1
FAMILY_4379,1,1,0,1
FAMILY_4380,2,2,0,1
FAMILY_4381,4,4,0,1
FAMILY_4382,4,4,0,1
FAMILY_4383,2,2,0,1
FAMILY_4384,1,1,0,1
FAMILY_4385,2,2,0,1
FAMILY_4386,1,1,0,1
FAMILY_4387,3,3,0,1
FAMILY_4388,2,2,0,1
FAMILY_4389,1,1,0,1
FAMILY_4390,2,2,0,1
FAMILY_4391,3,3,0,1
FAMILY_4392,1,1,0,1
FAMILY_4393,3,3,0,1
FAMILY_4394,1,1,0,1
FAMILY_4395,2,2,0,1
FAMILY_4396,3,3,0,1
FAMILY_4397,4,4,0,1
FAMILY_4398,1,1,0,1
FAMILY_4399,3,3,0,1
FAMILY_4400,2,2,0,1
FAMILY_4401,1,1,0,1
FAMILY_4402,2,2,0,1
FAMILY_4403,1,1,0,1
FAMILY_4404,1,1,0,1
FAMILY_4405,1,1,0,1
FAMILY_4406,2,2,0,1
FAMILY_4407,1,1,0,1
FAMILY_4408,2,2,0,1
FAMILY_4409,2,2,0,1
FAMILY_4410,2,2,0,1
FAMILY_4411,1,1,0,1
FAMILY_4412,3,3,0,1
FAMILY_4413,2,2,0,1
FAMILY_4414,2,2,0,1
FAMILY_4415,2,2,0,1
FAMILY_4416,2,2,0,1
FAMILY_4417,1,1,0,1
FAMILY_4418,1,1,0,1
FAMILY_4419,2,2,0,1
FAMILY_4420,2,2,0,1
FAMILY_4421,3,3,0,1
FAMILY_4422,1,1,0,1
FAMILY_4423,1,1,0,1
FAMILY_4424,2,2,0,1
FAMILY_4425,2,2,0,1
FAMILY_4426,3,3,0,1
FAMILY_4427,2,2,0,1
FAMILY_4428,1,1,0,1
FAMILY_4429,3,3,0,1
FAMILY_4430,5,5,0,1
FAMILY_4431,3,3,0,1
FAMILY_4432,1,1,0,1
FAMILY_4433,1,1,0,1
FAMILY_4434,1,1,0,1
FAMILY_4435,1,1,0,1
FAMILY_4436,1,1,0,1
FAMILY_4437,2,2,0,1
FAMILY_4438,1,1,0,1
FAMILY_4439,4,4,0,2
FAMILY_4440,1,1,0,1
FAMILY_4441,3,3,0,1
FAMILY_4442,1,1,0,1
FAMILY_4443,3,3,0,1
FAMILY_4444,1,1,0,1
FAMILY_4445,2,2,0,1
FAMILY_4446,6,6,0,1
FAMILY_4447,3,3,0,1
FAMILY_4448,2,2,0,1
FAMILY_4449,1,1,0,1
FAMILY_4450,2,2,0,1
FAMILY_4451,3,3,0,1
FAMILY_4452,1,1,0,1
FAMILY_4453,1,1,0,1
FAMILY_4454,3,3,0,1
FAMILY_4455,1,1,0,1
FAMILY_4456,2,2,0,1
FAMILY_4457,2,2,0,1
FAMILY_4458,2,2,0,1
FAMILY_4459,2,2,0,1
FAMILY_4460,2,2,0,1
FAMILY_4461,4,4,0,1
FAMILY_4462,1,1,0,1
FAMILY_4463,2,2,0,1
FAMILY_4464,3,3,0,1
FAMILY_4465,5,5,0,1
FAMILY_4466,2,2,0,1
FAMILY_4467,1,1,0,1
FAMILY_4468,2,2,0,1
FAMILY_4469,3,3,0,1
FAMILY_4470,2,2,0,1
FAMILY_4471,3,3,0,1
FAMILY_4472,4,4,0,1
FAMILY_4473,4,4,0,1
FAMILY_4474,1,1,0,1
FAMILY_4475,1,1,0,1
FAMILY_4476,3,3,0,1
FAMILY_4477,2,2,0,1
FAMILY_4478,1,1,0,1
FAMILY_4479,3,3,0,1
FAMILY_4480,1,1,0,1
FAMILY_4481,3,3,0,1
FAMILY_4482,1,1,0,1
FAMILY_4483,2,2,0,1
FAMILY_4484,2,2,0,1
FAMILY_4485,1,1,0,1
FAMILY_4486,1,1,0,1
FAMILY_4487,1,1,0,1
FAMILY_4488,1,1,0,1
FAMILY_4489,2,2,0,1
FAMILY_4490,5,5,0,1
FAMILY_4491,4,4,0,1
FAMILY_4492,28,28,0,1
FAMILY_4493,10,10,0,1
FAMILY_4494,23,23,0,1
FAMILY_4495,18,18,0,1
FAMILY_4496,4,4,0,1
FAMILY_4497,7,7,0,1
FAMILY_4498,24,24,0,1
FAMILY_4499,6,6,0,1
FAMILY_4500,7,7,0,1
FAMILY_4501,28,28,0,1
FAMILY_4502,1,1,0,1
FAMILY_4503,1,1,0,1
FAMILY_4504,1,1,0,1
FAMILY_4505,1,1,0,1
FAMILY_4506,1,1,0,1
FAMILY_4507,1,1,0,1
FAMILY_4508,1,1,0,1
FAMILY_4509,1,1,0,1
FAMILY_4510,1,1,0,1
FAMILY_4511,1,1,0,1
FAMILY_4512,1,1,0,1
FAMILY_4513,1,1,0,1
FAMILY_4514,1,1,0,1
FAMILY_4515,1,1,0,1
FAMILY_4516,1,1,0,1
FAMILY_4517,1,1,0,1
FAMILY_4518,1,1,0,1
FAMILY_4519,1,1,0,1
FAMILY_4520,2,2,0,3
FAMILY_4521,1,1,0,1
FAMILY_4522,1,1,0,1
FAMILY_4523,10,10,0,1
FAMILY_4524,6,6,0,1
FAMILY_4525,1,1,0,1
FAMILY_4526,3,3,0,1
FAMILY_4527,1,1,0,1
FAMILY_4528,5,5,0,1
FAMILY_4529,3,3,0,1
FAMILY_4530,1,1,0,1
FAMILY_4531,2,2,0,1
FAMILY_4532,4,4,0,1
FAMILY_4533,6,6,0,1
FAMILY_4534,6,6,0,1
FAMILY_4535,8,8,0,1
FAMILY_4536,8,8,0,1
FAMILY_4537,8,8,0,1
FAMILY_4538,4,4,0,1
FAMILY_4539,4,4,0,1
FAMILY_4540,1,1,0,1
FAMILY_4541,1,1,0,1
FAMILY_4542,8,8,0,1
FAMILY_4543,9,9,0,2
FAMILY_4544,16,16,0,3
FAMILY_4545,1,1,0,1
FAMILY_4546,1,1,0,1
FAMILY_4547,15,15,0,2
FAMILY_4548,1,1,0,1
FAMILY_4549,9,9,0,1
FAMILY_4550,1,1,0,1
FAMILY_4551,1,1,0,1
FAMILY_4552,1,1,0,1
FAMILY_4553,1,1,0,1
FAMILY_4554,5,5,0,1
FAMILY_4555,3,3,0,2
FAMILY_4556,1,1,0,1
FAMILY_4557,4,4,0,2
FAMILY_4558,9,9,0,2
FAMILY_4559,1,1,0,1
FAMILY_4560,1,1,0,1
FAMILY_4561,4,4,0,2
FAMILY_4562,2,2,0,1
FAMILY_4563,4,4,0,1
FAMILY_4564,2,2,0,1
FAMILY_4565,7,7,0,2
FAMILY_4566,1,1,0,1
FAMILY_4567,1,1,0,1
FAMILY_4568,8,8,0,2
FAMILY_4569,6,6,0,1
FAMILY_4570,1,1,0,1
FAMILY_4571,11,11,0,2
FAMILY_4572,1,1,0,1
FAMILY_4573,5,5,0,2
FAMILY_4574,11,11,0,2
FAMILY_4575,4,4,0,2
FAMILY_4576,1,1,0,1
FAMILY_4577,1,1,0,1
FAMILY_4578,1,1,0,1
FAMILY_4579,4,4,0,2
FAMILY_4580,1,1,0,1
FAMILY_4581,1,1,0,1
FAMILY_4582,1,1,0,1
FAMILY_4583,1,1,0,1
FAMILY_4584,2,2,0,1
FAMILY_4585,1,1,0,1
FAMILY_4586,1,1,0,1
FAMILY_4587,71,71,0,4
FAMILY_4588,2,2,0,1
